"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";144;"Regencós                                ";"";"";225;180;80,00;45;20,00;0;0,00;1;0,56;179;99,44;180;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";145;"Ribes de Freser                         ";"";"";1.906;1.465;76,86;441;23,14;4;0,27;11;0,75;1.450;98,98;1.461;99,73
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";146;"Riells i Viabrea                        ";"";"";1.091;714;65,44;377;34,56;6;0,84;3;0,42;705;98,74;708;99,16
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";147;"Ripoll                                  ";"";"";9.196;6.712;72,99;2.484;27,01;28;0,42;54;0,80;6.630;98,78;6.684;99,58
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";148;"Riudarenes                              ";"";"";1.011;732;72,40;279;27,60;5;0,68;4;0,55;723;98,77;727;99,32
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";149;"Riudaura                                ";"";"";336;250;74,40;86;25,60;0;0,00;3;1,20;247;98,80;250;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";150;"Riudellots de la Selva                  ";"";"";1.128;850;75,35;278;24,65;8;0,94;10;1,18;832;97,88;842;99,06
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";151;"Riumors                                 ";"";"";163;108;66,26;55;33,74;3;2,78;1;0,93;104;96,30;105;97,22
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";152;"Roses                                   ";"";"";8.254;4.834;58,57;3.420;41,43;8;0,17;42;0,87;4.784;98,97;4.826;99,83
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";153;"Rupià                                   ";"";"";169;135;79,88;34;20,12;0;0,00;0;0,00;135;100,00;135;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";154;"Sales de Llierca                        ";"";"";42;30;71,43;12;28,57;0;0,00;0;0,00;30;100,00;30;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";155;"Salt                                    ";"";"";16.838;10.818;64,25;6.020;35,75;35;0,32;73;0,67;10.710;99,00;10.783;99,68
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";157;"Sant Andreu Salou                       ";"";"";108;89;82,41;19;17,59;0;0,00;0;0,00;89;100,00;89;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";158;"Sant Climent Sescebes                   ";"";"";454;300;66,08;154;33,92;2;0,67;2;0,67;296;98,67;298;99,33
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";159;"Sant Feliu de Buixalleu                 ";"";"";556;384;69,06;172;30,94;1;0,26;6;1,56;377;98,18;383;99,74
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";160;"Sant Feliu de Guíxols                   ";"";"";13.627;8.927;65,51;4.700;34,49;24;0,27;69;0,77;8.834;98,96;8.903;99,73
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";161;"Sant Feliu de Pallerols                 ";"";"";921;746;81,00;175;19,00;1;0,13;8;1,07;737;98,79;745;99,87
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";162;"Sant Ferriol                            ";"";"";162;85;52,47;77;47,53;1;1,18;0;0,00;84;98,82;84;98,82
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";163;"Sant Gregori                            ";"";"";1.648;1.227;74,45;421;25,55;3;0,24;14;1,14;1.210;98,61;1.224;99,76
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";164;"Sant Hilari Sacalm                      ";"";"";3.829;2.663;69,55;1.166;30,45;6;0,23;16;0,60;2.641;99,17;2.657;99,77
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";165;"Sant Jaume de Llierca                   ";"";"";636;467;73,43;169;26,57;4;0,86;4;0,86;459;98,29;463;99,14
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";166;"Sant Jordi Desvalls                     ";"";"";504;392;77,78;112;22,22;1;0,26;2;0,51;389;99,23;391;99,74
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";167;"Sant Joan de les Abadesses              ";"";"";3.214;2.427;75,51;787;24,49;7;0,29;25;1,03;2.395;98,68;2.420;99,71
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";168;"Sant Joan de Mollet                     ";"";"";289;231;79,93;58;20,07;0;0,00;1;0,43;230;99,57;231;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";169;"Sant Julià de Ramis                     ";"";"";1.536;1.118;72,79;418;27,21;2;0,18;2;0,18;1.114;99,64;1.116;99,82
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";170;"Vallfogona de Ripollès                  ";"";"";188;132;70,21;56;29,79;0;0,00;4;3,03;128;96,97;132;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";171;"Sant Llorenç de la Muga                 ";"";"";144;104;72,22;40;27,78;1;0,96;0;0,00;103;99,04;103;99,04
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";172;"Sant Martí de Llémena                   ";"";"";308;197;63,96;111;36,04;0;0,00;3;1,52;194;98,48;197;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";173;"Sant Martí Vell                         ";"";"";174;119;68,39;55;31,61;1;0,84;0;0,00;118;99,16;118;99,16
"A";1995;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";174;"Sant Miquel de Campmajor                ";"";"";175;132;75,43;43;24,57;1;0,76;0;0,00;131;99,24;131;99,24
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";175;"Sant Miquel de Fluvià                   ";"";"";421;282;66,98;139;33,02;0;0,00;0;0,00;282;100,00;282;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";176;"Sant Mori                               ";"";"";102;87;85,29;15;14,71;1;1,15;2;2,30;84;96,55;86;98,85
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";177;"Sant Pau de Segúries                    ";"";"";542;444;81,92;98;18,08;0;0,00;1;0,23;443;99,77;444;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";178;"Sant Pere Pescador                      ";"";"";980;685;69,90;295;30,10;2;0,29;8;1,17;675;98,54;683;99,71
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";180;"Santa Coloma de Farners                 ";"";"";6.737;4.511;66,96;2.226;33,04;18;0,40;39;0,86;4.454;98,74;4.493;99,60
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";181;"Santa Cristina d'Aro                    ";"";"";1.640;1.168;71,22;472;28,78;4;0,34;11;0,94;1.153;98,72;1.164;99,66
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";182;"Santa Llogaia d'Àlguema                 ";"";"";256;175;68,36;81;31,64;0;0,00;1;0,57;174;99,43;175;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";183;"Sant Aniol de Finestres                 ";"";"";233;161;69,10;72;30,90;0;0,00;2;1,24;159;98,76;161;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";184;"Santa Pau                               ";"";"";1.171;767;65,50;404;34,50;0;0,00;4;0,52;763;99,48;767;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";185;"Sant Joan les Fonts                     ";"";"";2.361;1.699;71,96;662;28,04;48;2,83;12;0,71;1.639;96,47;1.651;97,17
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";186;"Sarrià de Ter                           ";"";"";2.604;1.912;73,43;692;26,57;4;0,21;10;0,52;1.898;99,27;1.908;99,79
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";187;"Saus                                    ";"";"";570;431;75,61;139;24,39;0;0,00;1;0,23;430;99,77;431;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";188;"Selva de Mar, la                        ";"";"";156;125;80,13;31;19,87;1;0,80;1;0,80;123;98,40;124;99,20
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";189;"Cellera de Ter, la                      ";"";"";1.653;1.260;76,23;393;23,77;5;0,40;6;0,48;1.249;99,13;1.255;99,60
"A";1995;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";190;"Serinyà                                 ";"";"";605;460;76,03;145;23,97;2;0,43;2;0,43;456;99,13;458;99,57
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";191;"Serra de Daró                           ";"";"";157;131;83,44;26;16,56;1;0,76;0;0,00;130;99,24;130;99,24
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";192;"Setcases                                ";"";"";134;119;88,81;15;11,19;0;0,00;0;0,00;119;100,00;119;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";193;"Sils                                    ";"";"";2.119;1.452;68,52;667;31,48;4;0,28;6;0,41;1.442;99,31;1.448;99,72
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";194;"Susqueda                                ";"";"";73;56;76,71;17;23,29;0;0,00;0;0,00;56;100,00;56;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";195;"Tallada d'Empordà, la                   ";"";"";282;203;71,99;79;28,01;0;0,00;1;0,49;202;99,51;203;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";196;"Terrades                                ";"";"";162;111;68,52;51;31,48;0;0,00;0;0,00;111;100,00;111;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";197;"Torrent                                 ";"";"";147;101;68,71;46;31,29;0;0,00;2;1,98;99;98,02;101;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";198;"Torroella de Fluvià                     ";"";"";236;170;72,03;66;27,97;1;0,59;4;2,35;165;97,06;169;99,41
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";199;"Torroella de Montgrí                    ";"";"";5.745;3.833;66,72;1.912;33,28;10;0,26;38;0,99;3.785;98,75;3.823;99,74
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";200;"Tortellà                                ";"";"";590;438;74,24;152;25,76;5;1,14;1;0,23;432;98,63;433;98,86
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";201;"Toses                                   ";"";"";122;77;63,11;45;36,89;0;0,00;1;1,30;76;98,70;77;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";202;"Tossa de Mar                            ";"";"";3.064;2.102;68,60;962;31,40;9;0,43;17;0,81;2.076;98,76;2.093;99,57
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";203;"Ultramort                               ";"";"";167;124;74,25;43;25,75;0;0,00;0;0,00;124;100,00;124;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";204;"Ullà                                    ";"";"";586;430;73,38;156;26,62;8;1,86;2;0,47;420;97,67;422;98,14
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";205;"Ullastret                               ";"";"";209;147;70,33;62;29,67;0;0,00;1;0,68;146;99,32;147;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";206;"Urús                                    ";"";"";126;90;71,43;36;28,57;0;0,00;1;1,11;89;98,89;90;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";207;"Vall d'en Bas, la                       ";"";"";2.089;1.561;74,72;528;25,28;10;0,64;14;0,90;1.537;98,46;1.551;99,36
"A";1995;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";208;"Vall de Bianya, la                      ";"";"";891;654;73,40;237;26,60;5;0,76;15;2,29;634;96,94;649;99,24
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";209;"Vall-llobrega                           ";"";"";226;182;80,53;44;19,47;0;0,00;3;1,65;179;98,35;182;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";210;"Ventalló                                ";"";"";457;330;72,21;127;27,79;1;0,30;5;1,52;324;98,18;329;99,70
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";211;"Verges                                  ";"";"";890;681;76,52;209;23,48;7;1,03;4;0,59;670;98,38;674;98,97
"A";1995;"MU";"Catalunya                ";17;"Girona";24;"Osona                         ";212;"Vidrà                                   ";"";"";145;99;68,28;46;31,72;0;0,00;1;1,01;98;98,99;99;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";213;"Vidreres                                ";"";"";3.293;2.250;68,33;1.043;31,67;15;0,67;13;0,58;2.222;98,76;2.235;99,33
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";214;"Vilabertran                             ";"";"";663;467;70,44;196;29,56;3;0,64;5;1,07;459;98,29;464;99,36
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";215;"Vilablareix                             ";"";"";973;733;75,33;240;24,67;2;0,27;6;0,82;725;98,91;731;99,73
"A";1995;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";216;"Viladasens                              ";"";"";151;119;78,81;32;21,19;0;0,00;0;0,00;119;100,00;119;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";217;"Viladamat                               ";"";"";330;268;81,21;62;18,79;0;0,00;2;0,75;266;99,25;268;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";218;"Vilademuls                              ";"";"";635;438;68,98;197;31,02;0;0,00;2;0,46;436;99,54;438;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";24;"Osona                         ";220;"Viladrau                                ";"";"";729;543;74,49;186;25,51;3;0,55;4;0,74;536;98,71;540;99,45
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";221;"Vilafant                                ";"";"";2.472;1.702;68,85;770;31,15;6;0,35;9;0,53;1.687;99,12;1.696;99,65
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";222;"Vilaür                                  ";"";"";96;70;72,92;26;27,08;1;1,43;0;0,00;69;98,57;69;98,57
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";223;"Vilajuïga                               ";"";"";606;462;76,24;144;23,76;0;0,00;1;0,22;461;99,78;462;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";224;"Vilallonga de Ter                       ";"";"";364;311;85,44;53;14,56;1;0,32;1;0,32;309;99,36;310;99,68
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";225;"Vilamacolum                             ";"";"";211;141;66,82;70;33,18;0;0,00;1;0,71;140;99,29;141;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";226;"Vilamalla                               ";"";"";598;370;61,87;228;38,13;0;0,00;1;0,27;369;99,73;370;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";227;"Vilamaniscle                            ";"";"";101;81;80,20;20;19,80;0;0,00;0;0,00;81;100,00;81;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";228;"Vilanant                                ";"";"";208;135;64,90;73;35,10;0;0,00;1;0,74;134;99,26;135;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";230;"Vila-sacra                              ";"";"";316;227;71,84;89;28,16;0;0,00;3;1,32;224;98,68;227;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";232;"Vilopriu                                ";"";"";155;97;62,58;58;37,42;0;0,00;0;0,00;97;100,00;97;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";233;"Vilobí d'Onyar                          ";"";"";1.697;1.213;71,48;484;28,52;1;0,08;8;0,66;1.204;99,26;1.212;99,92
"A";1995;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";234;"Biure                                   ";"";"";191;128;67,02;63;32,98;0;0,00;0;0,00;128;100,00;128;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";901;"Cruïlles, Monells i S.Sadurní de l'Heura";"";"";855;624;72,98;231;27,02;2;0,32;6;0,96;616;98,72;622;99,68
"A";1995;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";902;"Forallac                                ";"";"";1.303;981;75,29;322;24,71;0;0,00;7;0,71;974;99,29;981;100,00
"A";1995;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";903;"Sant Julià del Llor i Bonmatí           ";"";"";748;569;76,07;179;23,93;4;0,70;4;0,70;561;98,59;565;99,30
"A";1995;"MU";"Catalunya                ";17;"Girona";98;"Residents Absents             ";998;"Residents Absents                       ";"";"";4.264;1.328;31,14;2.936;68,86;47;3,54;2;0,15;1.279;96,31;1.281;96,46
"A";1995;"MU";"Catalunya                ";25;"Lleida";25;"Pallars Jussà                 ";1;"Abella de la Conca                      ";"";"";132;70;53,03;62;46,97;0;0,00;0;0,00;70;100,00;70;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";2;"Àger                                    ";"";"";503;370;73,56;133;26,44;5;1,35;5;1,35;360;97,30;365;98,65
"A";1995;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";3;"Agramunt                                ";"";"";3.834;2.547;66,43;1.287;33,57;7;0,27;20;0,79;2.520;98,94;2.540;99,73
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";4;"Alamús, els                             ";"";"";566;402;71,02;164;28,98;2;0,50;3;0,75;397;98,76;400;99,50
"A";1995;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";5;"Alàs i Cerc                             ";"";"";340;207;60,88;133;39,12;0;0,00;0;0,00;207;100,00;207;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";6;"Albagés, l'                             ";"";"";457;317;69,37;140;30,63;1;0,32;4;1,26;312;98,42;316;99,68
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";7;"Albatàrrec                              ";"";"";820;573;69,88;247;30,12;1;0,17;2;0,35;570;99,48;572;99,83
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";8;"Albesa                                  ";"";"";1.245;933;74,94;312;25,06;11;1,18;5;0,54;917;98,29;922;98,82
"A";1995;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";9;"Albi, l'                                ";"";"";672;505;75,15;167;24,85;6;1,19;0;0,00;499;98,81;499;98,81
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";10;"Alcanó                                  ";"";"";242;141;58,26;101;41,74;0;0,00;3;2,13;138;97,87;141;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";11;"Alcarràs                                ";"";"";3.705;2.163;58,38;1.542;41,62;12;0,55;9;0,42;2.142;99,03;2.151;99,45
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";12;"Alcoletge                               ";"";"";1.308;888;67,89;420;32,11;4;0,45;5;0,56;879;98,99;884;99,55
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";13;"Alfarràs                                ";"";"";2.488;1.695;68,13;793;31,87;7;0,41;15;0,88;1.673;98,70;1.688;99,59
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";14;"Alfés                                   ";"";"";300;213;71,00;87;29,00;1;0,47;6;2,82;206;96,71;212;99,53
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";15;"Algerri                                 ";"";"";465;354;76,13;111;23,87;0;0,00;9;2,54;345;97,46;354;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";16;"Alguaire                                ";"";"";2.337;1.512;64,70;825;35,30;8;0,53;7;0,46;1.497;99,01;1.504;99,47
"A";1995;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";17;"Alins                                   ";"";"";269;184;68,40;85;31,60;0;0,00;0;0,00;184;100,00;184;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";19;"Almacelles                              ";"";"";4.517;2.749;60,86;1.768;39,14;8;0,29;32;1,16;2.709;98,54;2.741;99,71
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";20;"Almatret                                ";"";"";451;329;72,95;122;27,05;0;0,00;2;0,61;327;99,39;329;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";21;"Almenar                                 ";"";"";2.912;1.856;63,74;1.056;36,26;4;0,22;14;0,75;1.838;99,03;1.852;99,78
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";22;"Alòs de Balaguer                        ";"";"";162;128;79,01;34;20,99;0;0,00;0;0,00;128;100,00;128;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";23;"Alpicat                                 ";"";"";2.458;1.585;64,48;873;35,52;3;0,19;14;0,88;1.568;98,93;1.582;99,81
"A";1995;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";24;"Alt Àneu                                ";"";"";331;211;63,75;120;36,25;0;0,00;0;0,00;211;100,00;211;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";25;"Naut Aran                               ";"";"";1.118;693;61,99;425;38,01;1;0,14;4;0,58;688;99,28;692;99,86
"A";1995;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";27;"Anglesola                               ";"";"";1.047;793;75,74;254;24,26;2;0,25;3;0,38;788;99,37;791;99,75
"A";1995;"MU";"Catalunya                ";25;"Lleida";18;"Garrigues                     ";29;"Arbeca                                  ";"";"";1.944;1.378;70,88;566;29,12;1;0,07;6;0,44;1.371;99,49;1.377;99,93
"A";1995;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";30;"Pont de Bar, el                         ";"";"";145;96;66,21;49;33,79;0;0,00;0;0,00;96;100,00;96;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";31;"Arres                                   ";"";"";63;38;60,32;25;39,68;0;0,00;1;2,63;37;97,37;38;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";32;"Arsèguel                                ";"";"";89;64;71,91;25;28,09;0;0,00;0;0,00;64;100,00;64;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";33;"Artesa de Lleida                        ";"";"";1.046;761;72,75;285;27,25;3;0,39;5;0,66;753;98,95;758;99,61
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";34;"Artesa de Segre                         ";"";"";2.591;1.889;72,91;702;27,09;5;0,26;15;0,79;1.869;98,94;1.884;99,74
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";35;"Sentiu de Sió, la                       ";"";"";397;285;71,79;112;28,21;1;0,35;6;2,11;278;97,54;284;99,65
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";36;"Aspa                                    ";"";"";226;162;71,68;64;28,32;0;0,00;9;5,56;153;94,44;162;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";37;"Avellanes i Santa Linya, les            ";"";"";424;306;72,17;118;27,83;2;0,65;2;0,65;302;98,69;304;99,35
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";38;"Aitona                                  ";"";"";1.804;1.392;77,16;412;22,84;1;0,07;11;0,79;1.380;99,14;1.391;99,93
"A";1995;"MU";"Catalunya                ";25;"Lleida";26;"Pallars Sobirà                ";39;"Baix Pallars                            ";"";"";328;226;68,90;102;31,10;0;0,00;1;0,44;225;99,56;226;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";40;"Balaguer                                ";"";"";10.610;7.404;69,78;3.206;30,22;16;0,22;70;0,95;7.318;98,84;7.388;99,78
"A";1995;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";41;"Barbens                                 ";"";"";652;482;73,93;170;26,07;0;0,00;1;0,21;481;99,79;482;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";42;"Baronia de Rialb, la                    ";"";"";227;165;72,69;62;27,31;1;0,61;2;1,21;162;98,18;164;99,39
"A";1995;"MU";"Catalunya                ";25;"Lleida";5;"Alta Ribagorça                ";43;"Barruera                                ";"";"";650;361;55,54;289;44,46;0;0,00;4;1,11;357;98,89;361;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";4;"Alt Urgell                    ";44;"Bassella                                ";"";"";310;232;74,84;78;25,16;0;0,00;0;0,00;232;100,00;232;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";39;"Consell General d'Aran        ";45;"Bausen                                  ";"";"";62;48;77,42;14;22,58;0;0,00;0;0,00;48;100,00;48;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";46;"Belianes                                ";"";"";493;362;73,43;131;26,57;1;0,28;1;0,28;360;99,45;361;99,72
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";47;"Bellcaire d'Urgell                      ";"";"";1.204;896;74,42;308;25,58;4;0,45;3;0,33;889;99,22;892;99,55
"A";1995;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";48;"Bell-lloc d'Urgell                      ";"";"";1.754;1.352;77,08;402;22,92;6;0,44;5;0,37;1.341;99,19;1.346;99,56
"A";1995;"MU";"Catalunya                ";25;"Lleida";23;"Noguera                       ";49;"Bellmunt d'Urgell                       ";"";"";191;139;72,77;52;27,23;0;0,00;1;0,72;138;99,28;139;100,00
"A";1995;"MU";"Catalunya                ";25;"Lleida";38;"Urgell                        ";50;"Bellpuig                                ";"";"";3.172;2.283;71,97;889;28,03;28;1,23;19;0,83;2.236;97,94;2.255;98,77
"A";1995;"MU";"Catalunya                ";25;"Lleida";15;"Cerdanya                      ";51;"Bellver de Cerdanya                     ";"";"";1.377;906;65,80;471;34,20;2;0,22;2;0,22;902;99,56;904;99,78
"A";1995;"MU";"Catalunya                ";25;"Lleida";27;"Pla d'Urgell                  ";52;"Bellvís                                 ";"";"";1.895;1.367;72,14;528;27,86;1;0,07;12;0,88;1.354;99,05;1.366;99,93
"A";1995;"MU";"Catalunya                ";25;"Lleida";33;"Segrià                        ";53;"Benavent de Segrià                      ";"";"";617;433;70,18;184;29,82;8;1,85;8;1,85;417;96,30;425;98,15
